Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,مزرعه نساردکاکين,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,کريم حاصله سفلي,20,72,33,39
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,مزرعه محمدعلي خاني,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,حسن اباد,276,913,447,466
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,مزرعه تپه ميمونه,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,مزرعه ميان رود,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,انباروزارت راه,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,تنگ شوهان سفلي,129,455,218,237
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,تنگ شوهان عليا,160,514,261,253
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,دارخورحسن اباد,61,203,97,106
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,باقرابادسفلي,158,607,298,309
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,باقرابادعليا,160,564,280,284
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,کمره عليا,82,302,158,144
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,شاهيني,92,357,193,164
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,سراب شاهيني,45,168,85,83
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,شيت کمرزرد,61,232,118,114
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,انجيرک,212,790,413,377
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,کمرزرد,172,618,307,311
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,گرگي مندرک,115,415,195,220
کرمانشاه,اسلام آبادغرب,مرکزي,حسن آباد,مندرک,66,254,123,131
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,                                                                                                                                                                                                        ,"3,934","14,091","7,393","6,698"
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,بيک زاده,56,203,93,110
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,چشمه ولگه,10,36,18,18
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,چقاکبود,399,"1,288",677,611
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,کله جوب,188,892,560,332
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,منصوراباد,72,257,129,128
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,مزرعه کله چوب,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,بورک,56,201,100,101
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,تازه ابادکوکاو,4,17,11,6
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,جاف برسيمين,15,41,28,13
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,چالاب کريم,*         ,*         ,*         ,*         
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سياه سياه حبيب,23,77,40,37
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سياه سياه شيخه,52,150,70,80
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سياسياي کيخسرو,197,656,341,315
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,کوکاو,22,67,39,28
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سياه سياه خسروي,24,74,38,36
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,موميي,360,"1,211",572,639
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,پيرگه برسيمين,63,184,79,105
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,موش کش,168,544,269,275
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,برف ابادعليا,527,"1,792",889,903
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,لر,84,327,173,154
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,پادگان الله اکبر,86,623,481,142
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,پمپ بنزين آهن جان,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,منبع اب اسلام اباد,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,معدن سنگ بدره اي,*         ,*         ,*         ,*         
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,برف ابادسفلي,22,82,35,47
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,چقاکل,135,455,233,222
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,ونايي,187,666,328,338
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,پادگان سلمان فارسي,24,170,125,45
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,تراب,90,325,161,164
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,ترازک عبداله,16,53,26,27
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,ترازک کسان,47,172,87,85
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,جوزه انجيرک,6,26,14,12
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,چشمه خير,*         ,*         ,*         ,*         
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,زواره کوه,35,100,51,49
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سراب کولسه,6,18,8,10
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سرتوميلکه غلام,*         ,*         ,*         ,*         
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سکوي کولسه,7,25,13,12
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,طايفه باباخان,*         ,*         ,*         ,*         
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,ميلگه سياه سياه,18,57,33,24
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,نوشکله ترازو,31,106,53,53
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,مزرعه پيله صوفي,8,31,18,13
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,مزرعه توه خشکه,*         ,*         ,*         ,*         
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,مزرعه طايفه علي جان,4,12,6,6
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,طايفه نامدارپرنا,4,13,9,4
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,چالاب بکر,202,755,389,366
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,سيلو,7,28,14,14
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,علي اباد,258,898,448,450
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,فيروزاباد,43,147,71,76
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,ايستگاه تحقيقات باغباني,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,پست برق,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه جنوبي,اميراباد,367,"1,270",643,627
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,                                                                                                                                                                                                        ,"1,361","5,129","2,554","2,575"
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,تپه گله سفلي,33,138,69,69
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,تپه گله عليا,70,277,141,136
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,عاشقان عابدين,15,53,29,24
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,عاشقان موسي,44,162,84,78
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,مله اميرخان,13,47,21,26
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,خاوکه,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,سرخک,116,409,203,206
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,تالاني,23,74,32,42
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,سيماني سفلي,10,36,15,21
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,سيماني عليا,8,40,25,15
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,چنار,57,208,109,99
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,بره سيله,82,361,198,163
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,برزه,66,252,112,140
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,جليلوند,10,37,16,21
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,چشمه هلنگ,11,48,19,29
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,چفته,50,204,108,96
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,سوران سفلي,22,81,44,37
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,سوران عليا,43,156,80,76
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,مزرعه سيل يعقوب برزه,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,ولکه وند,54,203,100,103
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,چنگرجليلوند,188,684,352,332
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,چنگرسمينوند,112,423,196,227
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,مزرعه تک تک ويس علي,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,مزرعه جليلوندوناب,0,0,0,0
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,چقازرد چوپانکاره,234,844,416,428
کرمانشاه,اسلام آبادغرب,مرکزي,حومه شمالي,سراب خمان,100,392,185,207
