Ostan,Shahrestan,Bakhsh,Shahr,Abadi,Family,Population,Male,Female
گيلان,بندرانزلي,مركزئ,چهارفريضه,اشتركان,16,46,26,20
گيلان,بندرانزلي,مركزئ,چهارفريضه,سياه خاله سر,149,361,182,179
گيلان,بندرانزلي,مركزئ,چهارفريضه,شيله سر,100,249,126,123
گيلان,بندرانزلي,مركزئ,چهارفريضه,اشپلا,52,136,70,66
گيلان,بندرانزلي,مركزئ,چهارفريضه,خميران,109,275,143,132
گيلان,بندرانزلي,مركزئ,چهارفريضه,كرگان,162,456,234,222
گيلان,بندرانزلي,مركزئ,چهارفريضه,معاف,70,164,85,79
گيلان,بندرانزلي,مركزئ,چهارفريضه,تربه بر,75,177,90,87
گيلان,بندرانزلي,مركزئ,چهارفريضه,آب کنار,812,"1,926",895,"1,031"
گيلان,بندرانزلي,مركزئ,چهارفريضه,ماهروزه,8,25,13,12
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,                                                                                                                                                                                                        ,"2,711","8,244","4,343","3,901"
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,جفرودپائين,301,868,439,429
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,طالب آباد,747,"2,362","1,279","1,083"
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,گلشن,312,897,452,445
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,ليچارکي حسن رود,634,"2,003","1,085",918
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,حسن رود,506,"1,466",756,710
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,تربه گوده,89,282,138,144
گيلان,بندرانزلي,مركزئ,ليچاركي حسن رود,شانگهاي پرده,122,366,194,172
گيلان,بندرانزلي,مركزئ,بندرانزلي,                                                                                                                                                                                                        ,"41,053","118,564","58,802","59,762"
گيلان,بندرانزلي,مركزئ,بندرانزلي 1,                                                                                                                                                                                                        ,"25,902","75,084","37,294","37,790"
گيلان,بندرانزلي,مركزئ,بندرانزلي 2,                                                                                                                                                                                                        ,"15,151","43,480","21,508","21,972"
گيلان,طوالش,                                                                                                    ,                                                                                                    ,                                                                                                                                                                                                        ,"61,055","200,649","101,222","99,427"
گيلان,طوالش,مركزئ,                                                                                                    ,                                                                                                                                                                                                        ,"29,589","97,982","49,382","48,600"
گيلان,طوالش,مركزئ,ساحلي جوكندان,                                                                                                                                                                                                        ,"5,585","19,442","9,856","9,586"
گيلان,طوالش,مركزئ,ساحلي جوكندان,تنگده طول گيلان,514,"1,860",930,930
گيلان,طوالش,مركزئ,ساحلي جوكندان,تي تك,0,0,0,0
گيلان,طوالش,مركزئ,ساحلي جوكندان,دولبين,147,488,231,257
گيلان,طوالش,مركزئ,ساحلي جوكندان,نصور محله,112,528,329,199
گيلان,طوالش,مركزئ,ساحلي جوكندان,خاصه سرا,96,307,154,153
گيلان,طوالش,مركزئ,ساحلي جوكندان,شيلان,61,203,102,101
گيلان,طوالش,مركزئ,ساحلي جوكندان,پشته,365,"1,226",624,602
گيلان,طوالش,مركزئ,ساحلي جوكندان,جماكوه,222,713,359,354
گيلان,طوالش,مركزئ,ساحلي جوكندان,راهنما محله,214,753,356,397
گيلان,طوالش,مركزئ,ساحلي جوكندان,كواكري,108,354,177,177
گيلان,طوالش,مركزئ,ساحلي جوكندان,قروق,368,"1,223",633,590
گيلان,طوالش,مركزئ,ساحلي جوكندان,سراگاه,257,889,459,430
گيلان,طوالش,مركزئ,ساحلي جوكندان,نعلبند,163,549,287,262
گيلان,طوالش,مركزئ,ساحلي جوكندان,پي سرا,232,881,440,441
گيلان,طوالش,مركزئ,ساحلي جوكندان,چلونه سر,352,"1,198",625,573
گيلان,طوالش,مركزئ,ساحلي جوكندان,خواجه گري,195,662,335,327
گيلان,طوالش,مركزئ,ساحلي جوكندان,ديراكري,124,402,200,202
گيلان,طوالش,مركزئ,ساحلي جوكندان,شركت بي سيم گاز,98,341,173,168
گيلان,طوالش,مركزئ,ساحلي جوكندان,قنبرمحله,281,954,490,464
