ostan,shahrestan,bakhsh,shahr,fam,pop,m,f,lat,lon
مازندران,بابل,بندپي شرقي,فيروزجاه,865,2600,1299,1301,36.0501624,52.639696600263505
مازندران,بابل,بندپي شرقي,گلوگاه,2138,6908,3426,3482,36.7283914,53.8088538
مازندران,بابل,بابل كنار,بابل كنار,5449,15815,7783,8032,#,#
مازندران,بابل,بابل كنار,درازكلا,2942,8487,4272,4215,#,#
مازندران,بابل,بابل كنار,مرزيكلا,301,868,441,427,#,#
مازندران,بابل,لاله آباد,كارئ پي,9206,27828,14113,13715,#,#
مازندران,بابل,لاله آباد,لاله آباد,5745,17323,8743,8580,34.09334305,49.722348379713814
مازندران,بابل,لاله آباد,زرگرمحله,1311,3991,2083,1908,36.5216636,52.5752104
مازندران,بابل,گتاب,گتاب جنوبي,4917,15030,7567,7463,36.39957775,52.63849921833731
مازندران,بابل,گتاب,گتاب شمالي,8240,24650,12430,12220,36.431717,52.6578558
مازندران,بابل,گتاب,گتاب,2340,7374,3666,3708,36.431717,52.6578558
مازندران,بهشهر,مركزئ,كوهستان,5748,17436,8866,8570,#,#
مازندران,بهشهر,مركزئ,ميان كاله,6026,18469,9367,9102,#,#
مازندران,بهشهر,مركزئ,پنج هزاره,1200,3772,1897,1875,36.76113355,53.61955999935867
مازندران,بهشهر,مركزئ,بهشهر,31022,94702,47388,47314,36.6911785,53.543415
مازندران,بهشهر,مركزئ,رستمكلا,3979,11686,5968,5718,#,#
مازندران,بهشهر,مركزئ,خليل شهر,3298,11032,5875,5157,36.7013487,53.6402049
مازندران,بهشهر,يانه سر,شهدا,1586,4761,2381,2380,33.4906118,48.3526907
مازندران,بهشهر,يانه سر,عشرستاق,2281,6911,3577,3334,36.56514075,53.8144354633312
مازندران,تنكابن,مركزئ,ميرشمس الدين,2849,8736,4169,4567,36.7785591,50.930404
مازندران,تنكابن,مركزئ,گليجان,8230,23643,11978,11665,36.8060001,50.8228793
مازندران,تنكابن,مركزئ,شيرود,3851,11377,5761,5616,36.8495832,50.7909086
مازندران,تنكابن,مركزئ,تنكابن,18878,55434,27318,28116,36.840058549999995,50.83784316824561
مازندران,تنكابن,نشتا,تمشكل,3755,11394,5758,5636,#,#
مازندران,تنكابن,نشتا,كترا,2852,8147,4121,4026,#,#
مازندران,تنكابن,نشتا,نشتارود,2109,6394,3349,3045,36.7486267,51.0358454
مازندران,تنكابن,خرم آباد,بلده,8838,25830,13101,12729,36.202753,51.8089289
مازندران,تنكابن,خرم آباد,دوهزار,883,2326,1187,1139,36.6119434,50.70706649344988
مازندران,تنكابن,خرم آباد,سه هزار,488,1308,677,631,29.51172,57.271083
مازندران,تنكابن,خرم آباد,خرم آباد,3902,11542,5793,5749,33.4842109,48.3538276
مازندران,رامسر,مركزئ,جنت رودبار,247,551,281,270,36.7850155,50.5019285
مازندران,رامسر,مركزئ,چهل شهيد,3228,9462,4785,4677,36.8791976,50.763933822744974
مازندران,رامسر,مركزئ,سخت سر,2174,6462,3290,3172,60.2477576,29.627983
مازندران,رامسر,مركزئ,اشكور,347,991,525,466,36.94292,42.650012
مازندران,رامسر,مركزئ,رامسر,12153,35997,18079,17918,36.9225518,50.6431897
مازندران,رامسر,مركزئ,كتالم وسادات شهر,7163,20716,10260,10456,#,#
مازندران,سارئ,چهاردانگه,پشتكوه,1170,3324,1668,1656,#,#
مازندران,سارئ,چهاردانگه,چهاردانگه,1810,4864,2443,2421,35.6067482,51.3100612
مازندران,سارئ,چهاردانگه,گرماب,1971,5804,2893,2911,35.8479451,48.1962354
مازندران,سارئ,چهاردانگه,كياسر,1084,3384,1655,1729,#,#
مازندران,سارئ,دودانگه,بنافت,1000,2759,1357,1402,36.037255099999996,53.25714186712756
مازندران,سارئ,دودانگه,فريم,1743,4525,2160,2365,36.1726982,53.2677764
مازندران,سارئ,دودانگه,فريم,127,369,190,179,36.1726982,53.2677764
مازندران,سارئ,مركزئ,اسفيوردشوراب,8638,27291,14413,12878,#,#
مازندران,سارئ,مركزئ,کلیجان رستاق سفلي,6777,21813,10992,10821,36.512636349999994,53.09380582694681
مازندران,سارئ,مركزئ,مذكوره,10825,33310,16810,16500,#,#
مازندران,سارئ,مركزئ,مياندورودكوچك,12320,37386,18713,18673,#,#
مازندران,سارئ,مركزئ,سارئ,101932,309820,153823,155997,36.5659598,53.0587229
مازندران,سارئ,مركزئ,ساري 1,34957,104873,51511,53362,36.5695328,53.0554778
مازندران,سارئ,مركزئ,ساري 2,32790,98824,48784,50040,38.0378053,46.3228224
مازندران,سارئ,مركزئ,ساري 3,34185,106123,53528,52595,36.569673,53.0547604
مازندران,سارئ,کلیجان رستاق,تنگه سليمان,1008,2607,1273,1334,36.32691335,53.16963926614001
مازندران,سارئ,کلیجان رستاق,کلیجان رستاق عليا,2955,8461,4157,4304,36.420042,53.13629945361998
مازندران,سارئ,کلیجان رستاق,پايين هولار,332,956,463,493,36.4284939,53.1350757
مازندران,سارئ,رودپي,رودپي شرقي,3957,12364,6375,5989,36.64735965,53.08323447689571
مازندران,سارئ,رودپي,رودپي غربي,3384,9762,5003,4759,36.67087035,53.03373265550803
مازندران,سارئ,رودپي شمالي,فرح آباد شمالي,2586,9670,5908,3762,36.7896418,53.1107846
مازندران,سارئ,رودپي شمالي,فرح آباد جنوبي,1846,5826,3153,2673,36.5334589,52.3866212
مازندران,سوادکوه,مركزئ,راستوپي,2731,7529,3934,3595,35.99471,53.06941520675243
مازندران,سوادکوه,مركزئ,ولوپي,1984,5521,2800,2721,36.01533485,52.834728743373546
مازندران,سوادکوه,مركزئ,آلاشت,436,1193,578,615,36.066319,52.8366338
مازندران,سوادکوه,مركزئ,پل سفيد,2680,8294,4156,4138,36.1169618,53.0574831
مازندران,سوادکوه,زيرآب,سرخکلا,329,968,504,464,36.1945944,52.944831
مازندران,سوادکوه,زيرآب,کسليان,1466,4217,2141,2076,36.257907599999996,53.03987144634742
مازندران,سوادکوه,زيرآب,زيرآب,5330,16191,8084,8107,36.1797175,52.9770067
مازندران,قائم شهر,مركزئ,بالاتجن,10987,32891,16704,16187,36.4588614,52.785471566994055
مازندران,قائم شهر,مركزئ,بيشه سر,1466,4401,2247,2154,33.3318869,48.8777215
مازندران,قائم شهر,مركزئ,علي آباد,8317,25004,12562,12442,33.5191494,50.3304419
مازندران,قائم شهر,مركزئ,نوكنده كا,8747,26715,13955,12760,#,#
مازندران,قائم شهر,مركزئ,كوهساران,1724,4907,2507,2400,#,#
مازندران,قائم شهر,مركزئ,قائم شهر,68407,204953,101999,102954,36.4636399,52.8579311
مازندران,قائم شهر,مركزئ,ارطه,3301,10327,5272,5055,36.4949892,52.9568562
مازندران,نور,بلده,اوزرود,929,2452,1209,1243,36.1550381,51.6022474
مازندران,نور,بلده,تتارستاق,469,977,474,503,36.166516650000005,52.08360698690122
مازندران,نور,بلده,شيخ فضل اله نورئ,1195,3231,1656,1575,31.2776131,49.6103567
مازندران,نور,بلده,بلده,353,970,496,474,36.202753,51.8089289
مازندران,نور,چمستان,لاويج,1022,3239,1639,1600,36.3733407,52.0386455
مازندران,نور,چمستان,ميانرود,4707,14259,7220,7039,36.5380033,53.0551426
مازندران,نور,چمستان,ناتل رستاق,4966,15608,7933,7675,36.40360855,52.10689748564006
مازندران,نور,چمستان,چمستان,3492,11194,5572,5622,36.4773762,52.1167325
مازندران,نور,مركزئ,ميان بند,3477,11065,5525,5540,36.0358585,58.7662675
مازندران,نور,مركزئ,ناتل كنارسفلي,1011,3091,1553,1538,#,#
مازندران,نور,مركزئ,ناتل كنارعليا,4157,13328,6756,6572,#,#
مازندران,نور,مركزئ,نور,8597,26947,13570,13377,36.5732661,52.0101
مازندران,نور,مركزئ,رويان,2461,7731,3871,3860,36.5694026,51.9617002
مازندران,نور,مركزئ,ايزدشهر,2514,7439,3754,3685,36.5987867,52.135172
مازندران,نوشهر,کجور,پنجك رستاق,1604,4577,2338,2239,#,#
مازندران,نوشهر,کجور,توابع کجور,1131,3068,1549,1519,36.3843225,51.7273613
مازندران,نوشهر,کجور,زانوس رستاق,2476,6982,3502,3480,36.3330837,51.5431075
مازندران,نوشهر,کجور,پول,1064,3150,1571,1579,36.3947555,51.5948604
مازندران,نوشهر,کجور,کجور,1052,3120,1567,1553,36.3843225,51.7273613
مازندران,نوشهر,مركزئ,بلده کجور,5858,18521,9506,9015,36.5870014,51.736800817711625
مازندران,نوشهر,مركزئ,خيرودكنار,11851,36364,18419,17945,#,#
مازندران,نوشهر,مركزئ,كالج,4435,13727,6943,6784,#,#
مازندران,نوشهر,مركزئ,نوشهر,16287,49403,24880,24523,36.6508069,51.5034126
مازندران,بابلسر,مركزئ,ساحلي,3031,9351,4695,4656,-8.61696455,37.53207136856513
مازندران,بابلسر,مركزئ,بابلرود,3753,11244,5761,5483,36.7568646,52.62374649433504
مازندران,بابلسر,مركزئ,بابلسر,19576,59966,29290,30676,36.7008777,52.6481047
مازندران,بابلسر,بهنمير,بهنمير,3957,11812,5966,5846,36.6702899,52.7620524
مازندران,بابلسر,بهنمير,عزيزك,1432,4283,2148,2135,#,#
مازندران,بابلسر,بهنمير,بهنمير,2541,7906,4033,3873,36.6702899,52.7620524
مازندران,بابلسر,رودبست,پازوار,5817,17282,8758,8524,36.64889035,52.67531387016296
مازندران,بابلسر,رودبست,خشكرود,1826,5458,2765,2693,#,#
مازندران,بابلسر,رودبست,هادي شهر,2549,7889,4027,3862,36.6400809,52.6315535
مازندران,محمودآباد,سرخرود,دابوئ شمالي,3045,9015,4608,4407,36.670740699999996,52.44753623760859
مازندران,محمودآباد,سرخرود,هرازپي شمالي,5874,16926,8578,8348,#,#
مازندران,محمودآباد,سرخرود,سرخرود,2248,6699,3421,3278,36.6712757,52.4492344
مازندران,محمودآباد,مركزئ,اهلمرستاق جنوبي,5173,15531,7860,7671,36.6351708,52.294563249407105
مازندران,محمودآباد,مركزئ,اهلمرستاق شمالي,3444,10363,5303,5060,36.6334387,52.214353096694126
مازندران,محمودآباد,مركزئ,هرازپي غربي,2627,8029,4076,3953,#,#
مازندران,محمودآباد,مركزئ,محمودآباد,10399,31844,16200,15644,37.3659163,45.130571
مازندران,نكا,مركزئ,پي رجه,4169,13029,6610,6419,36.3870832,51.3025517
مازندران,نكا,مركزئ,قره طغان,6949,21510,10781,10729,36.76488875,53.274201856333725
مازندران,نكا,مركزئ,مهروان,3421,10576,5283,5293,36.68592675,53.35373888024013
مازندران,نكا,مركزئ,نكا,19357,60991,30756,30235,31.9975683,-9.0360833
مازندران,نكا,هزارجريب,استخرپشت,1593,5035,2524,2511,36.4703528,53.4702814
مازندران,نكا,هزارجريب,زارم رود,2689,8370,4140,4230,36.478208300000006,53.59048021197544
مازندران,چالوس,مركزئ,كلارستاق شرقي,5069,15776,8108,7668,#,#
مازندران,چالوس,مركزئ,كلارستاق غربي,1656,4854,2420,2434,#,#
مازندران,چالوس,مركزئ,چالوس,22166,65196,32416,32780,36.6506329,51.4223717
مازندران,چالوس,مركزئ,هچيرود,3471,10398,5309,5089,36.6879365,51.3452585
مازندران,چالوس,مرزن آباد,بيرون بشم,2348,6678,3341,3337,36.4751063,51.26940614214638
مازندران,چالوس,مرزن آباد,كوهستان,2554,6942,3556,3386,#,#
مازندران,چالوس,مرزن آباد,مرزن آباد,1841,6698,3947,2751,36.4539793,51.3005787
مازندران,جويبار,گيل خوران,چپكرود,3191,9968,5044,4924,#,#
مازندران,جويبار,گيل خوران,لاريم,3547,10547,5332,5215,36.7232053,52.936226
مازندران,جويبار,گيل خوران,كوهي خيل,736,2242,1107,1135,#,#
مازندران,جويبار,مركزئ,حسن رضا,2823,8181,4219,3962,36.62270665,52.87280319544226
مازندران,جويبار,مركزئ,سياهرود,4501,13714,6933,6781,37.0204612,50.0653537
مازندران,جويبار,مركزئ,جويبار,10480,32924,16755,16169,34.70424,69.2224038
مازندران,گلوگاه,كلباد,كلبادشرقي,2494,7409,3710,3699,#,#
مازندران,گلوگاه,كلباد,كلبادغربي,1401,4447,2253,2194,#,#
مازندران,گلوگاه,مركزئ,توسكاچشمه,1464,4301,2177,2124,#,#
مازندران,گلوگاه,مركزئ,آزادگان,890,2569,1249,1320,37.6673035,44.9893438
مازندران,گلوگاه,مركزئ,گلوگاه,6898,21352,10860,10492,36.7283914,53.8088538
مازندران,فريدونكنار,دهفري,امامزاده عبدالله شمالي,2279,6760,3428,3332,35.32632585,51.617355761316105
مازندران,فريدونكنار,دهفري,امامزاده عبدالله جنوبي,2251,6568,3366,3202,35.3206781,51.6440078
مازندران,فريدونكنار,مركزي,باريك رود شمالي,1381,3991,2018,1973,#,#
مازندران,فريدونكنار,مركزي,باريك رود جنوبي,1549,4558,2302,2256,#,#
مازندران,فريدونكنار,مركزي,فريدونكنار,12606,38154,19417,18737,#,#
مازندران,عباس آباد,مركزي,لنگارود شرقي,2954,8943,4473,4470,#,#
مازندران,عباس آباد,مركزي,لنگارود غربي,993,3011,1551,1460,#,#
مازندران,عباس آباد,مركزي,عباس اباد,4500,13482,6867,6615,33.9878086,51.4583014
مازندران,عباس آباد,سلمانشهر,كلار آباد غربي,2196,6771,3447,3324,#,#
مازندران,عباس آباد,سلمانشهر,سلمان شهر,3057,9656,4960,4696,36.7050537,51.1960013
مازندران,عباس آباد,کلار,کلار شرقي,795,2409,1204,1205,37.6947957,48.5252504
مازندران,عباس آباد,کلار,کلار غربي,751,2293,1173,1120,36.5149128,51.1949433
مازندران,عباس آباد,کلار,کلارآباد,2099,6267,3190,3077,36.6964662,51.2511485
مازندران,مياندورود,مركزي,كوهدشت شرقي,3313,10236,5217,5019,#,#
مازندران,مياندورود,مركزي,كوهدشت غربي,3665,11257,5599,5658,#,#
مازندران,مياندورود,مركزي,مياندورود بزرگ,3159,9602,4794,4808,#,#
مازندران,مياندورود,مركزي,سورك,3087,9208,4632,4576,35.224444,45.8775
مازندران,مياندورود,گهرباران,گهرباران شمالي,3096,9061,4517,4544,36.8321228,53.2151176
مازندران,مياندورود,گهرباران,گهرباران جنوبي,1933,5689,2888,2801,36.7045868,53.200550018735356
مازندران,سيمرغ,مرکزي,کياکلا,893,2651,1361,1290,36.580532,52.8097463
مازندران,سيمرغ,مرکزي,دشت کنار,749,2107,1057,1050,28.3609439,54.424445
مازندران,سيمرغ,مرکزي,کياکلا,2691,8040,4051,3989,36.580532,52.8097463
مازندران,سيمرغ,تالارپي,تالارپي,1353,3920,1945,1975,#,#
مازندران,سيمرغ,تالارپي,طور,950,2658,1337,1321,47.3900474,0.6889268
مازندران,سوادکوه شمالي,مرکزي,شرق وغرب شيرگاه,1410,4188,2092,2096,36.3004288,52.8815857
مازندران,سوادکوه شمالي,مرکزي,لفور,1808,4959,2443,2516,36.19488665,52.79655283144067
مازندران,سوادکوه شمالي,مرکزي,شيرگاه,2869,8671,4421,4250,36.3004288,52.8815857
مازندران,سوادکوه شمالي,نارنجستان,چايباغ,1140,3395,1703,1692,36.3418177,52.8621253
مازندران,سوادکوه شمالي,نارنجستان,هتکه,1249,3621,1816,1805,36.3640698,52.83926295175668
مازندران,کلاردشت,مرکزي,کلاردشت شرقي,1282,3746,1891,1855,36.52854065,51.227654057091996
مازندران,کلاردشت,مرکزي,کلاردشت غربي,2220,6501,3278,3223,36.5055519,51.1587669
مازندران,کلاردشت,مرکزي,کلاردشت,4565,13401,6812,6589,36.5055519,51.1587669
آذربايجان شرقي,اهر,مرکزي,آذغان,1901,6204,3179,3025,38.5258277,46.9426392
آذربايجان شرقي,اهر,مرکزي,اوچ هاچا,1318,4407,2144,2263,38.58448865,47.05457995195198
آذربايجان شرقي,اهر,مرکزي,بزکش,1258,4141,2079,2062,38.4226776,47.11307012953892
آذربايجان شرقي,اهر,مرکزي,قشلاق,2953,9833,5127,4706,36.0463,46.5231
آذربايجان شرقي,اهر,مرکزي,گويجه بل,1260,4307,2116,2191,38.419762399999996,46.89533575777254
آذربايجان شرقي,اهر,مرکزي,ورگهان,1229,4296,2214,2082,38.6212328,47.4996984
آذربايجان شرقي,اهر,مرکزي,اهر,30129,100641,50386,50255,38.4774934,47.0662215
